name,price,type,description,features_result,i_features_result,o_features_result
"23421 Vineyard Drive, Alvin, TX 77511","
            
                USD $354,990 
            
            ",House,"direction::Direction: From Houston: Head south on TX-288 toward Manvel. Take the exit for TX-6, merging onto the TX-288 Service Rd. Use the left lane to turn onto Hwy 6 N/TX-6 S/Alvin Sugarland Rd. Continue to follow Hwy 6 N/TX-6 S for approximately 6.5 miles. The community entrance will be to your left.From I-45 S: Head southeast on the Gulf Fwy. toward FM-517 E. Turn right onto FM-517 W. Continue on FM-517 for approximately 9.7 miles, then continue as it turns into Dickinson Rd. Turn left toward E Hwy. 6 and make a right onto E Hwy. 6. Continue to follow Hwy. 6 E for approximately 4.5 miles. The community entrance will be to your right.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        247.77
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::2.0||Provider::
                Anglia Homes LP
            ||Subdivision::
                Martha's Vineyard
            ||Neighbourhoods::Martha's Vineyard||Address::23421 Vineyard Drive, Alvin, TX 77511||",,
"23421 Vineyard Drive, Alvin, TX 77511","
            
                USD $361,990 
            
            ",House,"direction::Direction: From Houston: Head south on TX-288 toward Manvel. Take the exit for TX-6, merging onto the TX-288 Service Rd. Use the left lane to turn onto Hwy 6 N/TX-6 S/Alvin Sugarland Rd. Continue to follow Hwy 6 N/TX-6 S for approximately 6.5 miles. The community entrance will be to your left.From I-45 S: Head southeast on the Gulf Fwy. toward FM-517 E. Turn right onto FM-517 W. Continue on FM-517 for approximately 9.7 miles, then continue as it turns into Dickinson Rd. Turn left toward E Hwy. 6 and make a right onto E Hwy. 6. Continue to follow Hwy. 6 E for approximately 4.5 miles. The community entrance will be to your right.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        237.65
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::2.0||Provider::
                Anglia Homes LP
            ||Subdivision::
                Martha's Vineyard
            ||Neighbourhoods::Martha's Vineyard||Address::23421 Vineyard Drive, Alvin, TX 77511||",,
"23421 Vineyard Drive, Alvin, TX 77511","
            
                USD $339,990 
            
            ",House,"direction::Direction: From Houston: Head south on TX-288 toward Manvel. Take the exit for TX-6, merging onto the TX-288 Service Rd. Use the left lane to turn onto Hwy 6 N/TX-6 S/Alvin Sugarland Rd. Continue to follow Hwy 6 N/TX-6 S for approximately 6.5 miles. The community entrance will be to your left.From I-45 S: Head southeast on the Gulf Fwy. toward FM-517 E. Turn right onto FM-517 W. Continue on FM-517 for approximately 9.7 miles, then continue as it turns into Dickinson Rd. Turn left toward E Hwy. 6 and make a right onto E Hwy. 6. Continue to follow Hwy. 6 E for approximately 4.5 miles. The community entrance will be to your right.||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        198.81
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::2.0||Provider::
                Anglia Homes LP
            ||Subdivision::
                Martha's Vineyard
            ||Neighbourhoods::Martha's Vineyard||Address::23421 Vineyard Drive, Alvin, TX 77511||",,
"21727 Grayson Highlands Way, Porter, TX 77365","
            
                USD $611,000 
            
            ",House,"direction::Direction: From TX-99/Grand Parkway, exit FM 1314, make a U-turn, take the exit for The Highlands and turn left. Go right onto Mirror Lake Cr, continue onto Highlands Pines Drive, Turn right onto Zion Drive, Turn right onto Cooper Breaks Drive.  Model Now Open!||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        250.65
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                Drees
            ||Subdivision::
                The Highlands 65
            ||Neighbourhoods::The Highlands 65||Address::21727 Grayson Highlands Way, Porter, TX 77365||",,Pool::True||
"21727 Grayson Highlands Way, Porter, TX 77365","
            
                USD $628,000 
            
            ",House,"direction::Direction: From TX-99/Grand Parkway, exit FM 1314, make a U-turn, take the exit for The Highlands and turn left. Go right onto Mirror Lake Cr, continue onto Highlands Pines Drive, Turn right onto Zion Drive, Turn right onto Cooper Breaks Drive.  Model Now Open!||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        274.16
                        
                            m||Rooms::4 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                Drees
            ||Subdivision::
                The Highlands 65
            ||Neighbourhoods::The Highlands 65||Address::21727 Grayson Highlands Way, Porter, TX 77365||",,Pool::True||
"21727 Grayson Highlands Way, Porter, TX 77365","
            
                USD $618,000 
            
            ",House,"direction::Direction: From TX-99/Grand Parkway, exit FM 1314, make a U-turn, take the exit for The Highlands and turn left. Go right onto Mirror Lake Cr, continue onto Highlands Pines Drive, Turn right onto Zion Drive, Turn right onto Cooper Breaks Drive.  Model Now Open!||","Property Type::
                        House
                    ||Car Spaces::3||House Size::
                    
                        275.46
                        
                            m||Rooms::3 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                Drees
            ||Subdivision::
                The Highlands 65
            ||Neighbourhoods::The Highlands 65||Address::21727 Grayson Highlands Way, Porter, TX 77365||",,Pool::True||
"21727 Grayson Highlands Way, Porter, TX 77365","
            
                USD $669,000 
            
            ",House,"direction::Direction: From TX-99/Grand Parkway, exit FM 1314, make a U-turn, take the exit for The Highlands and turn left. Go right onto Mirror Lake Cr, continue onto Highlands Pines Drive, Turn right onto Zion Drive, Turn right onto Cooper Breaks Drive.  Model Now Open!||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        326.37
                        
                            m||Rooms::4 bedrooms/4 bathrooms/||Architecture Style::Other||Num Floors::2.0||Provider::
                Drees
            ||Subdivision::
                The Highlands 65
            ||Neighbourhoods::The Highlands 65||Address::21727 Grayson Highlands Way, Porter, TX 77365||",,Pool::True||
"21727 Grayson Highlands Way, Porter, TX 77365","
            
                USD $603,000 
            
            ",House,"direction::Direction: From TX-99/Grand Parkway, exit FM 1314, make a U-turn, take the exit for The Highlands and turn left. Go right onto Mirror Lake Cr, continue onto Highlands Pines Drive, Turn right onto Zion Drive, Turn right onto Cooper Breaks Drive.  Model Now Open!||","Property Type::
                        House
                    ||Car Spaces::3||House Size::
                    
                        251.40
                        
                            m||Rooms::3 bedrooms/3 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                Drees
            ||Subdivision::
                The Highlands 65
            ||Neighbourhoods::The Highlands 65||Address::21727 Grayson Highlands Way, Porter, TX 77365||",,Pool::True||
"21727 Grayson Highlands Way, Porter, TX 77365","
            
                USD $736,000 
            
            ",House,"direction::Direction: From TX-99/Grand Parkway, exit FM 1314, make a U-turn, take the exit for The Highlands and turn left. Go right onto Mirror Lake Cr, continue onto Highlands Pines Drive, Turn right onto Zion Drive, Turn right onto Cooper Breaks Drive.  Model Now Open!||","Property Type::
                        House
                    ||Car Spaces::2||House Size::
                    
                        346.34
                        
                            m||Rooms::4 bedrooms/5 bathrooms/||Architecture Style::Other||Num Floors::2.0||Provider::
                Drees
            ||Subdivision::
                The Highlands 65
            ||Neighbourhoods::The Highlands 65||Address::21727 Grayson Highlands Way, Porter, TX 77365||",,Pool::True||
"21727 Grayson Highlands Way, Porter, TX 77365","
            
                USD $602,000 
            
            ",House,"direction::Direction: From TX-99/Grand Parkway, exit FM 1314, make a U-turn, take the exit for The Highlands and turn left. Go right onto Mirror Lake Cr, continue onto Highlands Pines Drive, Turn right onto Zion Drive, Turn right onto Cooper Breaks Drive.  Model Now Open!||","Property Type::
                        House
                    ||Car Spaces::3||House Size::
                    
                        256.32
                        
                            m||Rooms::4 bedrooms/4 bathrooms/||Architecture Style::Other||Num Floors::1.0||Provider::
                Drees
            ||Subdivision::
                The Highlands 65
            ||Neighbourhoods::The Highlands 65||Address::21727 Grayson Highlands Way, Porter, TX 77365||",,Pool::True||
